# CKS dispersion coefficients from Grimme's D3 model
# Grimme, S.; Antony, J.; Ehrlich, S.; Krieg, H. A consistent and accurate ab initio parametrization of density functional dispersion correctioin (DFT-D) for the 94 elements H-Pu
# J. Chem Phys. 2010 Apr 21;132(15):154104. doi: 10.1063/1.3382344.
8	5	1.9887	2.9128	17.1424
8	5	0	4.5856	20.3998
8	5	0.9925	4.5856	18.3831
8	5	1.9887	4.5856	16.2987
8	6	0	0	26.5929
8	6	0	0.9868	25.0097
8	6	0.9925	0	23.912
8	6	0.9925	0.9868	22.5178
8	6	0	1.9985	20.9597
8	6	0.9925	1.9985	18.9034
8	6	1.9887	0	21.1428
8	6	1.9887	0.9868	19.909
8	6	1.9887	1.9985	16.7855
8	6	0	2.9987	19.6943
8	6	0.9925	2.9987	17.775
8	6	1.9887	2.9987	15.8009
8	6	0	3.9844	16.7544
8	6	0.9925	3.9844	15.1751
8	6	1.9887	3.9844	13.5525
8	7	0	0	19.6546
8	7	0	0.9944	18.4128
8	7	0.9925	0	17.7698
8	7	0.9925	0.9944	16.6775
8	7	0	2.0143	17.4093
8	7	0.9925	2.0143	15.7631
8	7	1.9887	0	15.8364
8	7	1.9887	0.9944	14.86
8	7	1.9887	2.0143	14.0807
8	7	0	2.9903	15.5249
8	7	0.9925	2.9903	14.0793
8	7	1.9887	2.9903	12.6077
8	8	0	0	15.5059
8	8	0.9925	0	14.0764
8	8	0.9925	0.9925	12.8161
8	8	1.9887	0	12.6277
8	8	1.9887	0.9925	11.5009
8	8	1.9887	1.9887	10.3708
9	1	0	0.9118	5.1616
9	1	0	0	7.7441
9	1	0.9982	0.9118	4.2672
9	1	0.9982	0	6.3
9	5	0	0	27.4821
9	5	0	0.9706	23.7369
9	5	0.9982	0	22.0931
9	5	0.9982	0.9706	19.2029
9	5	0	1.9441	20.4592
9	5	0.9982	1.9441	16.6531
9	5	0	2.9128	16.4607
9	5	0.9982	2.9128	13.5581
9	5	0	4.5856	15.6578
9	5	0.9982	4.5856	12.9291
9	6	0	0	20.2827
9	6	0	0.9868	19.0974
9	6	0.9982	0	16.6373
9	6	0.9982	0.9868	15.6857
9	6	0	1.9985	16.1312
9	6	0.9982	1.9985	13.3529
9	6	0	2.9987	15.1883
9	6	0.9982	2.9987	12.597
9	6	0	3.9844	13.0546
9	6	0.9982	3.9844	10.9391
9	7	0	0	15.2418
9	7	0	0.9944	14.3015
9	7	0.9982	0	12.7107
9	7	0.9982	0.9944	11.947
9	7	0	2.0143	13.5613
9	7	0.9982	2.0143	11.3571
9	7	0	2.9903	12.1511
9	7	0.9982	2.9903	10.2214
9	8	0	0	12.1834
9	8	0	0.9925	11.0994
9	8	0.9982	0	10.2867
9	8	0.9982	0.9925	9.4048
9	8	0	1.9887	10.0222
9	8	0.9982	1.9887	8.5397
9	9	0	0	9.6916
9	9	0.9982	0	8.2739
9	9	0.9982	0.9982	7.1341
10	1	0	0.9118	4.0112
10	1	0	0	5.9403
10	5	0	0	20.9022
10	5	0	0.9706	18.1424
10	5	0	1.9441	15.7127
10	5	0	2.9128	12.7577
10	5	0	4.5856	12.1608
10	6	0	0	15.674
10	6	0	0.9868	14.7716
10	6	0	1.9985	12.5629
10	6	0	2.9987	11.8513
10	6	0	3.9844	10.2716
10	7	0	0	11.9479
10	7	0	0.9944	11.2243
10	7	0	2.0143	10.674
10	7	0	2.9903	9.605
10	8	0	0	9.6606
10	8	0	0.9925	8.8252
10	8	0	1.9887	8.0175
10	9	0	0	7.7691
10	9	0	0.9982	6.695
10	10	0	0	6.2896
15	1	0	0.9118	23.7604
15	1	0	0	38.1397
15	1	0.9947	0.9118	23.0908
15	1	0.9947	0	37.0236
15	1	2.0102	0.9118	22.7429
15	1	2.0102	0	36.4936
15	1	2.9859	0.9118	21.2507
15	1	2.9859	0	33.9193
15	5	0	0	142.3481
15	5	0	0.9706	119.9353
15	5	0.9947	0	138.0774
15	5	0.9947	0.9706	116.3818
15	5	0	1.9441	100.8432
15	5	0.9947	1.9441	97.8947
15	5	2.0102	0	136.2402
15	5	2.0102	0.9706	114.7968
15	5	2.0102	1.9441	96.5324
15	5	0	2.9128	77.0429
15	5	0.9947	2.9128	74.8497
15	5	2.0102	2.9128	73.7397
15	5	2.9859	0	126.0194
15	5	2.9859	0.9706	106.3923
15	5	2.9859	1.9441	89.6391
15	5	2.9859	2.9128	68.8007
15	5	0	4.5856	72.5145
15	5	0.9947	4.5856	70.4629
15	5	2.0102	4.5856	69.4115
15	5	2.9859	4.5856	64.8127
15	6	0	0	96.7503
15	6	0	0.9868	90.6767
15	6	0.9947	0	93.9663
15	6	0.9947	0.9868	88.0769
15	6	0	1.9985	74.0784
15	6	0.9947	1.9985	71.9914
15	6	2.0102	0	92.608
15	6	2.0102	0.9868	86.8128
15	6	2.0102	1.9985	70.9269
15	6	0	2.9987	69.2515
15	6	0.9947	2.9987	67.3088
15	6	2.0102	2.9987	66.3194
15	6	2.9859	0	86.2427
15	6	2.9859	0.9868	80.8496
15	6	2.9859	1.9985	66.2343
15	6	2.9859	2.9987	61.9433
15	6	0	3.9844	56.7852
15	6	0.9947	3.9844	55.2375
15	6	2.0102	3.9844	54.3941
15	6	2.9859	3.9844	51.0048
15	7	0	0	67.7873
15	7	0	0.9944	63.1669
15	7	0.9947	0	65.9127
15	7	0.9947	0.9944	61.4286
15	7	0	2.0143	59.2859
15	7	0.9947	2.0143	57.6632
15	7	2.0102	0	64.9209
15	7	2.0102	0.9944	60.5085
15	7	2.0102	2.0143	56.7981
15	7	0	2.9903	52.1509
15	7	0.9947	2.9903	50.7398
15	7	2.0102	2.9903	49.9818
15	7	2.9859	0	60.7663
15	7	2.9859	0.9944	56.6508
15	7	2.9859	2.0143	53.2076
15	7	2.9859	2.9903	46.8635
15	8	0	0	51.3098
15	8	0	0.9925	45.9937
15	8	0.9947	0	49.9374
15	8	0.9947	0.9925	44.777
15	8	0	1.9887	40.5167
15	8	0.9947	1.9887	39.4617
15	8	2.0102	0	49.1729
15	8	2.0102	0.9925	44.0904
15	8	2.0102	1.9887	38.8578
15	8	2.9859	0	46.1927
15	8	2.9859	0.9925	41.46
15	8	2.9859	1.9887	36.5875
15	9	0	0	38.8084
15	9	0	0.9982	31.5577
15	9	0.9947	0	37.8035
15	9	0.9947	0.9982	30.7688
15	9	2.0102	0	37.2205
15	9	2.0102	0.9982	30.2894
15	9	2.9859	0	35.0733
15	9	2.9859	0.9982	28.6362
15	10	0	0	29.7767
15	10	0.9947	0	29.028
15	10	2.0102	0	28.5805
15	10	2.9859	0	26.999
15	15	0	0	191.6887
15	15	0.9947	0	186.0684
15	15	0.9947	0.9947	180.6238
15	15	2.0102	0	183.4322
15	15	2.0102	0.9947	178.0622
15	15	2.0102	2.0102	175.5534
15	15	2.9859	0	170.4045
15	15	2.9859	0.9947	165.4518
15	15	2.9859	2.0102	163.0764
15	15	2.9859	2.9859	151.6886
16	1	0	0.9118	20.0948
16	1	0	0	31.7713
16	1	0.9948	0.9118	19.8667
16	1	0.9948	0	31.4127
16	1	1.9903	0.9118	19.4729
16	1	1.9903	0	30.7747
16	5	0	0	117.1121
16	5	0	0.9706	99.2159
16	5	0.9948	0	115.8168
16	5	0.9948	0.9706	98.1139
16	5	0	1.9441	83.8847
16	5	0.9948	1.9441	82.9497
16	5	1.9903	0	113.4324
16	5	1.9903	0.9706	96.11
16	5	1.9903	1.9441	81.2693
16	5	0	2.9128	64.8918
16	5	0.9948	2.9128	64.1573
16	5	1.9903	2.9128	62.8783
16	5	0	4.5856	61.2184
16	5	0.9948	4.5856	60.5255
16	5	1.9903	4.5856	59.3239
16	6	0	0	81.0919
16	6	0	0.9868	76.0552
16	6	0.9948	0	80.1804
16	6	0.9948	0.9868	75.2039
16	6	0	1.9985	62.5953
16	6	0.9948	1.9985	61.8916
16	6	1.9903	0	78.5729
16	6	1.9903	0.9868	73.7006
16	6	1.9903	1.9985	60.669
16	6	0	2.9987	58.5776
16	6	0.9948	2.9987	57.9221
16	6	1.9903	2.9987	56.7826
16	6	0	3.9844	48.5681
16	6	0.9948	3.9844	48.0221
16	6	1.9903	3.9844	47.0943
16	7	0	0	57.6734
16	7	0	0.9944	53.8107
16	7	0.9948	0	57.0255
16	7	0.9948	0.9944	53.2086
16	7	0	2.0143	50.5946
16	7	0.9948	2.0143	50.0298
16	7	1.9903	0	55.9136
16	7	1.9903	0.9944	52.1753
16	7	1.9903	2.0143	49.0629
16	7	0	2.9903	44.6529
16	7	0.9948	2.9903	44.1581
16	7	1.9903	2.9903	43.313
16	8	0	0	44.147
16	8	0	0.9925	39.7091
16	8	0.9948	0	43.6548
16	8	0.9948	0.9925	39.2683
16	8	0	1.9887	35.1377
16	8	0.9948	1.9887	34.751
16	8	1.9903	0	42.8245
16	8	1.9903	0.9925	38.5276
16	8	1.9903	1.9887	34.1042
16	9	0	0	33.7264
16	9	0	0.9982	27.7137
16	9	0.9948	0	33.355
16	9	0.9948	0.9982	27.4117
16	9	1.9903	0	32.7365
16	9	1.9903	0.9982	26.9163
16	10	0	0	26.094
16	10	0.9948	0	25.8107
16	10	1.9903	0	25.3435
16	15	0	0	159.4898
16	15	0	0.9947	154.9229
16	15	0.9948	0	157.6971
16	15	0.9948	0.9947	153.1823
16	15	0	2.0102	152.647
16	15	0.9948	2.0102	150.9364
16	15	1.9903	0	154.4935
16	15	1.9903	0.9947	150.0748
16	15	1.9903	2.0102	147.875
16	15	0	2.9859	142.2982
16	15	0.9948	2.9859	140.6958
16	15	1.9903	2.9859	137.854
16	16	0	0	134.0066
16	16	0.9948	0	132.4922
16	16	0.9948	0.9948	130.9965
16	16	1.9903	0	129.8413
16	16	1.9903	0.9948	128.3764
16	16	1.9903	1.9903	125.8109
17	1	0	0.9118	16.7052
17	1	0	0	26.017
17	1	0.9972	0.9118	16.5273
17	1	0.9972	0	25.7414
17	5	0	0	94.7612
17	5	0	0.9706	80.7272
17	5	0.9972	0	93.7743
17	5	0.9972	0.9706	79.8833
17	5	0	1.9441	68.6331
17	5	0.9972	1.9441	67.9132
17	5	0	2.9128	53.7343
17	5	0.9972	2.9128	53.1638
17	5	0	4.5856	50.8102
17	5	0.9972	4.5856	50.2708
17	6	0	0	66.8407
17	6	0	0.9868	62.7465
17	6	0.9972	0	66.1354
17	6	0.9972	0.9868	62.0864
17	6	0	1.9985	52.0208
17	6	0.9972	1.9985	51.4721
17	6	0	2.9987	48.7448
17	6	0.9972	2.9987	48.2328
17	6	0	3.9844	40.8516
17	6	0.9972	3.9844	40.4209
17	7	0	0	48.2624
17	7	0	0.9944	45.0952
17	7	0.9972	0	47.754
17	7	0.9972	0.9944	44.6217
17	7	0	2.0143	42.4816
17	7	0.9972	2.0143	42.0367
17	7	0	2.9903	37.6295
17	7	0.9972	2.9903	37.2381
17	8	0	0	37.3688
17	8	0	0.9925	33.7313
17	8	0.9972	0	36.9783
17	8	0.9972	0.9925	33.3801
17	8	0	1.9887	29.9918
17	8	0.9972	1.9887	29.6822
17	9	0	0	28.8445
17	9	0	0.9982	23.9505
17	9	0.9972	0	28.5468
17	9	0.9972	0.9982	23.7059
17	10	0	0	22.5121
17	10	0.9972	0	22.2832
17	15	0	0	130.4725
17	15	0	0.9947	126.8312
17	15	0.9972	0	129.0956
17	15	0.9972	0.9947	125.493
17	15	0	2.0102	124.9162
17	15	0.9972	2.0102	123.6011
17	15	0	2.9859	116.8355
17	15	0.9972	2.9859	115.6006
17	16	0	0	110.7006
17	16	0	0.9948	109.4486
17	16	0.9972	0	109.527
17	16	0.9972	0.9948	108.2893
17	16	0	1.9903	107.2964
17	16	0.9972	1.9903	106.1606
17	17	0	0	92.346
17	17	0.9972	0	91.3667
17	17	0.9972	0.9972	90.3985
18	1	0	0.9118	13.87
18	1	0	0	21.3055
18	5	0	0	76.7949
18	5	0	0.9706	65.758
18	5	0	1.9441	56.1926
18	5	0	2.9128	44.4613
18	5	0	4.5856	42.1324
18	6	0	0	55.0898
18	6	0	0.9868	51.7684
18	6	0	1.9985	43.2064
18	6	0	2.9987	40.5441
18	6	0	3.9844	34.305
18	7	0	0	40.3435
18	7	0	0.9944	37.7522
18	7	0	2.0143	35.6334
18	7	0	2.9903	31.6804
18	8	0	0	31.5783
18	8	0	0.9925	28.6
18	8	0	1.9887	25.5514
18	9	0	0	24.6178
18	9	0	0.9982	20.6394
18	10	0	0	19.3774
18	15	0	0	106.7698
18	15	0	0.9947	103.8653
18	15	0	2.0102	102.2701
18	15	0	2.9859	95.9336
18	16	0	0	91.4014
18	16	0	0.9948	90.3716
18	16	0	1.9903	88.6268
18	17	0	0	76.9383
18	17	0	0.9972	76.1256
18	18	0	0	64.6462
35	1	0	0.9118	22.4834
35	1	0	0	35.274
35	1	0.9974	0.9118	22.623
35	1	0.9974	0	35.5123
35	5	0	0	129.2495
35	5	0	0.9706	109.806
35	5	0.9974	0	130.1881
35	5	0.9974	0.9706	110.5802
35	5	0	1.9441	93.1003
35	5	0.9974	1.9441	93.7374
35	5	0	2.9128	72.4613
35	5	0.9974	2.9128	72.9221
35	5	0	4.5856	68.4416
35	5	0.9974	4.5856	68.8714
35	6	0	0	90.3424
35	6	0	0.9868	84.7723
35	6	0.9974	0	90.9343
35	6	0.9974	0.9868	85.3265
35	6	0	1.9985	70.0352
35	6	0.9974	1.9985	70.4744
35	6	0	2.9987	65.5868
35	6	0.9974	2.9987	65.9967
35	6	0	3.9844	54.6824
35	6	0.9974	3.9844	55.0029
35	7	0	0	64.7632
35	7	0	0.9944	60.4728
35	7	0.9974	0	65.1543
35	7	0.9974	0.9944	60.8359
35	7	0	2.0143	56.9187
35	7	0.9974	2.0143	57.2578
35	7	0	2.9903	50.3344
35	7	0.9974	2.9903	50.6298
35	8	0	0	49.8795
35	8	0	0.9925	44.951
35	8	0.9974	0	50.1632
35	8	0.9974	0.9925	45.2019
35	8	0	1.9887	39.8821
35	8	0.9974	1.9887	40.1002
35	9	0	0	38.3225
35	9	0	0.9982	31.6699
35	9	0.9974	0	38.5294
35	9	0.9974	0.9982	31.8313
35	10	0	0	29.7958
35	10	0.9974	0	29.9501
35	15	0	0	176.993
35	15	0	0.9947	171.991
35	15	0.9974	0	178.1984
35	15	0.9974	0.9947	173.1582
35	15	0	2.0102	169.4313
35	15	0.9974	2.0102	170.5858
35	15	0	2.9859	158.2104
35	15	0.9974	2.9859	159.2666
35	16	0	0	149.4563
35	16	0	0.9948	147.7679
35	16	0.9974	0	150.4203
35	16	0.9974	0.9948	148.7219
35	16	0	1.9903	144.8387
35	16	0.9974	1.9903	145.7724
35	17	0	0	124.0909
35	17	0	0.9972	122.7763
35	17	0.9974	0	124.8495
35	17	0.9974	0.9972	123.5274
35	18	0	0	102.9471
35	18	0.9974	0	103.5467
35	35	0	0	167.1297
35	35	0.9974	0	168.1791
35	35	0.9974	0.9974	169.2375
35	35	1.9153	0.9684	454.9928
35	35	2.8903	0	678.1726
35	35	2.8903	0.9684	277.5701

