5  5  0  0 85.3703
5  6  4  4 27.8434
5  6  4  3 33.8653
5  6  4  2 36.8056
5  6  4  1 35.0326
5  6  4  0 35.5305
5  6  3  4 26.6017
5  6  3  3 32.3258
5  6  3  2 35.1250
5  6  3  1 33.4416
5  6  3  0 33.9167
5  6  2  4 30.9465
5  6  2  3 37.8178
5  6  2  2 41.1386
5  6  2  1 39.1013
5  6  2  0 39.6535
5  6  1  4 34.2953
5  6  1  3 42.0386
5  6  1  2 45.7586
5  6  1  1 43.4530
5  6  1  0 44.0651
5  6  0  4 43.7855
5  6  0  3 54.0085
5  6  0  2 58.8620
5  6  0  1 55.7930
5  6  0  0 56.5751
5  7  4  3 24.6603
5  7  4  2 28.3475
5  7  4  1 24.7838
5  7  4  0 25.4742
5  7  3  3 23.5755
5  7  3  2 27.0873
5  7  3  1 23.6938
5  7  3  0 24.3513
5  7  2  3 27.3448
5  7  2  2 31.4992
5  7  2  1 27.4762
5  7  2  0 28.2519
5  7  1  3 30.2525
5  7  1  2 34.8991
5  7  1  1 30.3947
5  7  1  0 31.2613
5  7  0  3 38.4903
5  7  0  2 44.5342
5  7  0  1 38.6628
5  7  0  0 39.7872
5  8  4  2 18.3289
5  8  4  1 18.7850
5  8  4  0 19.5104
5  8  3  2 17.5481
5  8  3  1 17.9816
5  8  3  0 18.6715
5  8  2  2 20.2000
5  8  2  1 20.7174
5  8  2  0 21.5402
5  8  1  2 22.2522
5  8  1  1 22.8338
5  8  1  0 23.7580
5  8  0  2 28.0611
5  8  0  1 28.8248
5  8  0  0 30.0375
5  9  4  1 13.5043
5  9  4  0 15.1396
5  9  3  1 12.9478
5  9  3  0 14.5035
5  9  2  1 14.7981
5  9  2  0 16.6509
5  9  1  1 16.2341
5  9  1  0 18.3139
5  9  0  1 20.2952
5  9  0  0 23.0199
5  10  4  0 11.9713
5  10  3  0 11.4785
5  10  2  0 13.1255
5  10  1  0 14.4026
5  10  0  0 18.0149
5  15  4  3 79.3337
5  15  4  2 94.1234
5  15  4  1 78.5327
5  15  4  0 80.4763
5  15  3  3 75.6427
5  15  3  2 89.6909
5  15  3  1 74.8802
5  15  3  0 76.7283
5  15  2  3 89.0481
5  15  2  2 106.0226
5  15  2  1 88.1439
5  15  2  0 90.3563
5  15  1  3 99.3255
5  15  1  2 118.5163
5  15  1  1 98.3128
5  15  1  0 100.8026
5  15  0  3 128.4911
5  15  0  2 153.9873
5  15  0  1 127.1703
5  15  0  0 130.4487
5  16  4  2 74.5714
5  16  4  1 71.1642
5  16  4  0 68.1503
5  16  3  2 71.1373
5  16  3  1 67.8961
5  16  3  0 65.0298
5  16  2  2 83.4863
5  16  2  1 79.6192
5  16  2  0 76.1929
5  16  1  2 92.9674
5  16  1  1 88.6228
5  16  1  0 84.7700
5  16  0  2 119.8638
5  16  0  1 114.1627
5  16  0  0 109.0973
5  17  4  1 62.0617
5  17  4  0 57.9962
5  17  3  1 59.2544
5  17  3  0 55.3848
5  17  2  1 69.1865
5  17  2  0 64.5891
5  17  1  1 76.8297
5  17  1  0 71.6760
5  17  0  1 98.4999
5  17  0  0 91.7660
5  18  4  0 49.6799
5  18  3  0 47.4790
5  18  2  0 55.1367
5  18  1  0 61.0436
5  18  0  0 77.7800
5  35  4  1 86.1077
5  35  4  0 79.5675
5  35  3  1 82.1692
5  35  3  0 75.9455
5  35  2  1 96.2490
5  35  2  0 88.8408
5  35  1  1 107.0680
5  35  1  0 98.7554
5  35  0  1 137.7535
5  35  0  0 126.8713
6  6  4  4 23.8738
6  6  4  3 28.7860
6  6  4  2 31.2225
6  6  4  1 29.7941
6  6  4  0 30.2164
6  6  3  3 35.0015
6  6  3  2 38.0300
6  6  3  1 36.1990
6  6  3  0 36.7087
6  6  2  2 41.3380
6  6  2  1 39.3279
6  6  2  0 39.8825
6  6  1  1 37.4439
6  6  1  0 37.9733
6  6  0  0 38.5112
6  7  4  3 21.2664
6  7  4  2 24.3362
6  7  4  1 21.3757
6  7  4  0 21.9507
6  7  3  3 25.5251
6  7  3  2 29.3237
6  7  3  1 25.6492
6  7  3  0 26.3583
6  7  2  3 27.6516
6  7  2  2 31.7967
6  7  2  1 27.7856
6  7  2  0 28.5596
6  7  1  3 26.4208
6  7  1  2 30.3468
6  7  1  1 26.5514
6  7  1  0 27.2854
6  7  0  3 26.7920
6  7  0  2 30.7744
6  7  0  1 26.9254
6  7  0  0 27.6703
6  8  4  2 16.0180
6  8  4  1 16.3912
6  8  4  0 16.9862
6  8  3  2 19.0093
6  8  3  1 19.4777
6  8  3  0 20.2237
6  8  2  2 20.5352
6  8  2  1 21.0482
6  8  2  0 21.8647
6  8  1  2 19.6863
6  8  1  1 20.1703
6  8  1  0 20.9407
6  8  0  2 19.9603
6  8  0  1 20.4514
6  8  0  0 21.2330
6  9  4  1 11.9568
6  9  4  0 13.3025
6  9  3  1 14.0403
6  9  3  0 15.7234
6  9  2  1 15.1247
6  9  2  0 16.9656
6  9  1  1 14.5442
6  9  1  0 16.2824
6  9  0  1 14.7435
6  9  0  0 16.5067
6  10  4  0 10.6017
6  10  3  0 12.4567
6  10  2  0 13.4179
6  10  1  0 12.8992
6  10  0  0 13.0744
6  15  4  3 66.7208
6  15  4  2 78.6889
6  15  4  1 66.0575
6  15  4  0 67.6481
6  15  3  3 81.9103
6  15  3  2 97.2038
6  15  3  1 81.0863
6  15  3  0 83.0907
6  15  2  3 89.1910
6  15  2  2 105.9620
6  15  2  1 88.2907
6  15  2  0 90.4850
6  15  1  3 84.6592
6  15  1  2 100.3919
6  15  1  1 83.8074
6  15  1  0 85.8744
6  15  0  3 85.8535
6  15  0  2 101.7925
6  15  0  1 84.9894
6  15  0  0 87.0851
6  16  4  2 63.0196
6  16  4  1 60.2180
6  16  4  0 57.7459
6  16  3  2 77.0049
6  16  3  1 73.4925
6  16  3  0 70.3846
6  16  2  2 83.7696
6  16  2  1 79.9280
6  16  2  0 76.5272
6  16  1  2 79.6238
6  16  1  1 75.9994
6  16  1  0 72.7936
6  16  0  2 80.7512
6  16  0  1 77.0759
6  16  0  0 73.8255
6  17  4  1 52.8807
6  17  4  0 49.5180
6  17  3  1 64.1184
6  17  3  0 59.9297
6  17  2  1 69.6359
6  17  2  0 65.0594
6  17  1  1 66.3412
6  17  1  0 62.0152
6  17  0  1 67.2833
6  17  0  0 62.8957
6  18  4  0 42.7205
6  18  3  0 51.3752
6  18  2  0 55.6906
6  18  1  0 53.1843
6  18  0  0 53.9380
6  35  4  1 72.9970
6  35  4  0 67.6006
6  35  3  1 88.9371
6  35  3  0 82.1961
6  35  2  1 96.6893
6  35  2  0 89.3211
6  35  1  1 91.9828
6  35  1  0 85.0238
6  35  0  1 93.2863
6  35  0  0 86.2289
7  7  3  3 19.0165
7  7  3  2 21.7025
7  7  3  1 19.1133
7  7  3  0 19.6153
7  7  2  2 24.8193
7  7  2  1 21.8123
7  7  2  0 22.3950
7  7  1  1 19.2114
7  7  1  0 19.7162
7  7  0  0 20.2364
7  8  3  2 14.4403
7  8  3  1 14.7631
7  8  3  0 15.2788
7  8  2  2 16.3805
7  8  2  1 16.7583
7  8  2  0 17.3612
7  8  1  2 14.5149
7  8  1  1 14.8393
7  8  1  0 15.3574
7  8  0  2 14.8769
7  8  0  1 15.2116
7  8  0  0 15.7461
7  9  3  1 10.8691
7  9  3  0 12.0384
7  9  2  1 12.2570
7  9  2  0 13.6215
7  9  1  1 10.9249
7  9  1  0 12.0996
7  9  0  1 11.1828
7  9  0  0 12.3940
7  10  3  0 9.6463
7  10  2  0 10.8756
7  10  1  0 9.6944
7  10  0  0 9.9220
7  15  3  3 58.7956
7  15  3  2 69.1413
7  15  3  1 58.2177
7  15  3  0 59.5983
7  15  2  3 67.8820
7  15  2  2 80.0404
7  15  2  1 67.2094
7  15  2  0 68.8240
7  15  1  3 59.0715
7  15  1  2 69.4439
7  15  1  1 58.4907
7  15  1  0 59.8766
7  15  0  3 60.7665
7  15  0  2 71.4683
7  15  0  1 60.1679
7  15  0  0 61.5971
7  16  3  2 55.6776
7  16  3  1 53.2410
7  16  3  0 51.0931
7  16  2  2 64.1399
7  16  2  1 61.2964
7  16  2  0 58.7871
7  16  1  2 55.9477
7  16  1  1 53.5009
7  16  1  0 51.3446
7  16  0  2 57.5292
7  16  0  1 55.0069
7  16  0  0 52.7836
7  17  3  1 46.9329
7  17  3  0 44.0005
7  17  2  1 53.8629
7  17  2  0 50.4499
7  17  1  1 47.1704
7  17  1  0 44.2247
7  17  0  1 48.4683
7  17  0  0 45.4329
7  18  3  0 38.1183
7  18  2  0 43.5631
7  18  1  0 38.3162
7  18  0  0 39.3366
7  35  3  1 64.6070
7  35  3  0 59.9055
7  35  2  1 74.3190
7  35  2  0 68.8412
7  35  1  1 64.9251
7  35  1  0 60.2033
7  35  0  1 66.7414
7  35  0  0 61.8751
8  8  2  2 11.1609
8  8  2  1 11.3879
8  8  2  0 11.7520
8  8  1  1 11.6221
8  8  1  0 11.9976
8  8  0  0 12.3910
8  9  2  1 8.5460
8  9  2  0 9.3760
8  9  1  1 8.7037
8  9  1  0 9.5590
8  9  0  1 8.9578
8  9  0  0 9.8532
8  10  2  0 7.5940
8  10  1  0 7.7336
8  10  0  0 7.9586
8  15  2  3 43.1446
8  15  2  2 50.3313
8  15  2  1 42.7309
8  15  2  0 43.7050
8  15  1  3 44.2854
8  15  1  2 51.7105
8  15  1  1 43.8596
8  15  1  0 44.8641
8  15  0  3 46.0976
8  15  0  2 53.9010
8  15  0  1 45.6524
8  15  0  0 46.7053
8  16  2  2 41.1251
8  16  2  1 39.3953
8  16  2  0 37.8755
8  16  1  2 42.1798
8  16  1  1 40.3972
8  16  1  0 38.8304
8  16  0  2 43.8562
8  16  0  1 41.9900
8  16  0  0 40.3489
8  17  2  1 35.0530
8  17  2  0 32.9543
8  17  1  1 35.9052
8  17  1  0 33.7446
8  17  0  1 37.2617
8  17  0  0 35.0031
8  18  2  0 28.8227
8  18  1  0 29.4813
8  18  0  0 30.5320
8  35  2  1 47.9265
8  35  2  0 44.5722
8  35  1  1 49.1308
8  35  1  0 45.6762
8  35  0  1 51.0461
8  35  0  0 47.4328
9  9  1  1 6.6533
9  9  1  0 7.2362
9  9  0  0 7.9087
9  10  1  0 5.9244
9  10  0  0 6.4409
9  15  1  3 31.4037
9  15  1  2 36.3581
9  15  1  1 31.1109
9  15  1  0 31.7921
9  15  0  3 35.4789
9  15  0  2 41.2790
9  15  0  1 35.1430
9  15  0  0 35.9322
9  16  1  2 30.1232
9  16  1  1 28.9064
9  16  1  0 27.8408
9  16  0  2 33.8977
9  16  0  1 32.4877
9  16  0  0 31.2621
9  17  1  1 25.9524
9  17  1  0 24.4648
9  17  0  1 29.0138
9  17  0  0 27.3069
9  18  1  0 21.5966
9  18  0  0 23.9751
9  35  1  1 35.2536
9  35  1  0 32.8825
9  35  0  1 39.5699
9  35  0  0 36.8436
10  10  0  0 5.2845
10  15  0  3 27.8666
10  15  0  2 32.2905
10  15  0  1 27.6076
10  15  0  0 28.2134
10  16  0  2 26.7189
10  16  0  1 25.6387
10  16  0  0 24.6919
10  17  0  1 23.0114
10  17  0  0 21.6927
10  18  0  0 19.1519
10  35  0  1 31.2671
10  35  0  0 29.1631
15  15  3  3 193.9005
15  15  3  2 231.5804
15  15  3  1 191.9184
15  15  3  0 196.8005
15  15  2  2 277.8603
15  15  2  1 229.1981
15  15  2  0 235.1300
15  15  1  1 189.9572
15  15  1  0 194.7877
15  15  0  0 199.7499
15  16  3  2 181.3378
15  16  3  1 172.8256
15  16  3  0 165.2738
15  16  2  2 215.8614
15  16  2  1 205.5556
15  16  2  0 196.3939
15  16  1  2 179.4957
15  16  1  1 171.0731
15  16  1  0 163.6010
15  16  0  2 183.9998
15  16  0  1 175.3505
15  16  0  0 167.6758
15  17  3  1 149.6459
15  17  3  0 139.5574
15  17  2  1 177.1673
15  17  2  0 165.0100
15  17  1  1 148.1433
15  17  1  0 138.1605
15  17  0  1 151.7744
15  17  0  0 141.5273
15  18  3  0 118.7031
15  18  2  0 139.7302
15  18  1  0 117.5286
15  18  0  0 120.3342
15  35  3  1 208.7284
15  35  3  0 192.4497
15  35  2  1 247.9647
15  35  2  0 228.3058
15  35  1  1 206.6175
15  35  1  0 190.5096
15  35  0  1 211.7573
15  35  0  0 195.2197
16  16  2  2 170.0197
16  16  2  1 162.1456
16  16  2  0 155.1699
16  16  1  1 154.6629
16  16  1  0 148.0364
16  16  0  0 141.7217
16  17  2  1 140.9033
16  17  2  0 131.5399
16  17  1  1 134.5273
16  17  1  0 125.6221
16  17  0  1 128.8922
16  17  0  0 120.3948
16  18  2  0 112.2847
16  18  1  0 107.3354
16  18  0  0 102.9718
16  35  2  1 196.0118
16  35  2  0 180.9255
16  35  1  1 187.0122
16  35  1  0 172.6691
16  35  0  1 179.0462
16  35  0  0 165.3655
17  17  1  1 117.6094
17  17  1  0 109.9858
17  17  0  0 102.9009
17  18  1  0 94.4549
17  18  0  0 88.5029
17  35  1  1 162.8813
17  35  1  0 150.6274
17  35  0  1 152.1581
17  35  0  0 140.7762
18  18  0  0 76.5146
18  35  0  1 130.1843
18  35  0  0 120.6402
35  35  1  1 226.2074
35  35  1  0 208.9451
35  35  0  0 193.0960
